number,boxer_name,boxrec_url,,,,
12675,Charles Lawler,https://boxrec.com/en/proboxer/167082,,,,
12676,Tommy Cribb,https://boxrec.com/en/proboxer/138834,,,,
12677,Marco Merro,https://boxrec.com/en/proboxer/1043393,,,,
12678,Alf James,https://boxrec.com/en/proboxer/52335,,,,
12679,Juan Damian Alvarez,https://boxrec.com/en/proboxer/606374,,,,
12680,David Smales,https://boxrec.com/en/proboxer/14943,,,,
12681,Lazar Stojanovic,https://boxrec.com/en/proboxer/783905,,,,
12682,Linares,https://boxrec.com/en/proboxer/692884,,,,
12683,Jimmy McNair,https://boxrec.com/en/proboxer/34951,,,,
12684,Bryan Zuniga,https://boxrec.com/en/proboxer/829388,,,,
12685,David DeLeon,https://boxrec.com/en/proboxer/152472,,,,
12686,P.O. Matthew Curran,https://boxrec.com/en/proboxer/622129,,,,
12687,Derek Richards,https://boxrec.com/en/proboxer/39389,,,,
12688,Owen Phelps,https://boxrec.com/en/proboxer/11357,,,,
12689,Fred Moran,https://boxrec.com/en/proboxer/617767,,,,
12690,Winston Davis,https://boxrec.com/en/proboxer/56112,,,,
12691,Steven Castle,https://boxrec.com/en/proboxer/446938,,,,
12692,Issa Ally Khamis,https://boxrec.com/en/proboxer/990471,,,,
12693,Henry Hall,https://boxrec.com/en/proboxer/12449,,,,
12694,Fernando Marcelo Vega,https://boxrec.com/en/proboxer/135855,,,,
12695,Kenny Griffith,https://boxrec.com/en/proboxer/72011,,,,
12696,Marlon Tunger,https://boxrec.com/en/proboxer/764030,,,,
12697,German Beltran,https://boxrec.com/en/proboxer/106082,,,,
12698,Ryan Toms,https://boxrec.com/en/proboxer/499453,,,,
12699,Phil Mellish,https://boxrec.com/en/proboxer/144491,,,,
12700,Myung Sook Jang,https://boxrec.com/en/proboxer/352270,,,,
12701,Bill Kirby,https://boxrec.com/en/proboxer/935434,,,,
12702,Kikuno Shinomiya,https://boxrec.com/en/proboxer/828060,,,,
12703,Glenn Wilson,https://boxrec.com/en/proboxer/527377,,,,
12704,Dennis O'Brien,https://boxrec.com/en/proboxer/30070,,,,
12705,Jack Parnell,https://boxrec.com/en/proboxer/37211,,,,
12706,Edwin Bentoy,https://boxrec.com/en/proboxer/84787,,,,
12707,Phil Jackson,https://boxrec.com/en/proboxer/168512,,,,
12708,Naozumi Tsuchiyama,https://boxrec.com/en/proboxer/382835,,,,
12709,Roberto Garcia,https://boxrec.com/en/proboxer/15898,,,,
12710,Chuy Gonzalez,https://boxrec.com/en/proboxer/805626,,,,
12711,Billy McHale,https://boxrec.com/en/proboxer/251345,,,,
12712,Licho Guerrero,https://boxrec.com/en/proboxer/34161,,,,
12713,Nick Santora,https://boxrec.com/en/proboxer/263768,,,,
12714,Elvis Alexander,https://boxrec.com/en/proboxer/14173,,,,
12715,Joe Sheehy,https://boxrec.com/en/proboxer/39957,,,,
12716,Amine Blali,https://boxrec.com/en/proboxer/536764,,,,
12717,Antoine Bonnett,https://boxrec.com/en/proboxer/47182,,,,
12718,Mirel Dragan,https://boxrec.com/en/proboxer/1091115,,,,
12719,Clemente Ortiz,https://boxrec.com/en/proboxer/191279,,,,
12720,Al Alleger,https://boxrec.com/en/proboxer/720185,,,,
12721,Donato DeMartiis,https://boxrec.com/en/proboxer/488040,,,,
12722,Akito Tamiya,https://boxrec.com/en/proboxer/332819,,,,
12723,Wilf Withey,https://boxrec.com/en/proboxer/124508,,,,
12724,Erick Ramirez Andrade,https://boxrec.com/en/proboxer/1009738,,,,
12725,Chaiyan Sakkoed,https://boxrec.com/en/proboxer/771059,,,,
12726,Dick Gosha,https://boxrec.com/en/proboxer/22712,,,,
12727,Joe Rubino,https://boxrec.com/en/proboxer/26987,,,,
12728,Tony Mann,https://boxrec.com/en/proboxer/85030,,,,
12729,Jouni Pajari,https://boxrec.com/en/proboxer/200256,,,,
12730,Johnny Hunt,https://boxrec.com/en/proboxer/154855,,,,
12731,Mark McMullen,https://boxrec.com/en/proboxer/605331,,,,
12732,Joe Darby,https://boxrec.com/en/proboxer/1080675,,,,
12733,Bud Palmer,https://boxrec.com/en/proboxer/156654,,,,
12734,Luke Wright,https://boxrec.com/en/proboxer/750305,,,,
12735,Bobby Dominguez,https://boxrec.com/en/proboxer/262213,,,,
12736,Oscar Avila,https://boxrec.com/en/proboxer/93575,,,,
12737,Andy Morrison,https://boxrec.com/en/proboxer/418266,,,,
12738,Battling Bash,https://boxrec.com/en/proboxer/119057,,,,
12739,Cristian David Serrano,https://boxrec.com/en/proboxer/426351,,,,
12740,Patrick Mboma,https://boxrec.com/en/proboxer/138726,,,,
12741,Brian Powers,https://boxrec.com/en/proboxer/36824,,,,
12742,Mike Gibbons,https://boxrec.com/en/proboxer/11267,,,,
12743,Pablo Ramirez,https://boxrec.com/en/proboxer/549500,,,,
12744,Calvin Butler,https://boxrec.com/en/proboxer/11961,,,,
12745,Jae Young Jung,https://boxrec.com/en/proboxer/1055487,,,,
12746,Jackie Cunningham,https://boxrec.com/en/proboxer/118604,,,,
12747,Lon Dale Friesen,https://boxrec.com/en/proboxer/15870,,,,
12748,George Mumford,https://boxrec.com/en/proboxer/728302,,,,
12749,Jimmy Arrington,https://boxrec.com/en/proboxer/430478,,,,
12750,Myron Berryman,https://boxrec.com/en/proboxer/38054,,,,
12751,Joey Smith,https://boxrec.com/en/proboxer/227896,,,,
12752,Ray Cook,https://boxrec.com/en/proboxer/141677,,,,
12753,Pedro Juarez,https://boxrec.com/en/proboxer/649003,,,,
12754,Robert Dykes,https://boxrec.com/en/proboxer/104007,,,,
12755,Alfonso Ramos,https://boxrec.com/en/proboxer/47384,,,,
12756,Kid Pitito,https://boxrec.com/en/proboxer/570654,,,,
12757,Neil McDonald,https://boxrec.com/en/proboxer/198585,,,,
12758,Jack Maloney,https://boxrec.com/en/proboxer/457890,,,,
12759,Rod Cameron,https://boxrec.com/en/proboxer/460010,,,,
12760,Ollie Williams,https://boxrec.com/en/proboxer/35508,,,,
12761,Don DeWitt,https://boxrec.com/en/proboxer/35596,,,,
12762,Phil D'Amelio,https://boxrec.com/en/proboxer/302853,,,,
12763,Marisol Corona,https://boxrec.com/en/proboxer/698291,,,,
12764,Eric Morin,https://boxrec.com/en/proboxer/450790,,,,
12765,Coert Fourie,https://boxrec.com/en/proboxer/30276,,,,
12766,Bandsman Jack Blake,https://boxrec.com/en/proboxer/39867,,,,
12767,Eberto Medina,https://boxrec.com/en/proboxer/326131,,,,
12768,Trevor Sumner,https://boxrec.com/en/proboxer/27406,,,,
12769,Carol Stinson,https://boxrec.com/en/proboxer/99622,,,,
12770,Steve Campbell,https://boxrec.com/en/proboxer/133377,,,,
12771,Trevor Burton,https://boxrec.com/en/proboxer/673163,,,,
12772,Evgenij Rakk,https://boxrec.com/en/proboxer/39361,,,,
12773,Dilip Rana,https://boxrec.com/en/proboxer/1091877,,,,
12774,Iuliana Roibu,https://boxrec.com/en/proboxer/503073,,,,
12775,Joe Byrd,https://boxrec.com/en/proboxer/18876,,,,
12776,Ted Morgan,https://boxrec.com/en/proboxer/136276,,,,
12777,Mick Coughlan,https://boxrec.com/en/proboxer/377253,,,,
12778,Juan Meza,https://boxrec.com/en/proboxer/8382,,,,
12779,Andy Lucas,https://boxrec.com/en/proboxer/355804,,,,
12780,Joe Decker,https://boxrec.com/en/proboxer/651657,,,,
12781,Wilbert Williams,https://boxrec.com/en/proboxer/639661,,,,
12782,Eliecer Lanzas,https://boxrec.com/en/proboxer/467983,,,,
12783,Jahid Munim,https://boxrec.com/en/proboxer/892166,,,,
12784,Chris Bautista,https://boxrec.com/en/proboxer/672418,,,,
12785,Matt Benson,https://boxrec.com/en/proboxer/456047,,,,
12786,Young Coogan,https://boxrec.com/en/proboxer/78998,,,,
12787,Manuel Macias,https://boxrec.com/en/proboxer/776781,,,,
12788,Tommy Wood,https://boxrec.com/en/proboxer/964053,,,,
12789,Henry Taylor,https://boxrec.com/en/proboxer/13596,,,,
12790,Louis Jordan,https://boxrec.com/en/proboxer/195887,,,,
12791,Johnny Ricco,https://boxrec.com/en/proboxer/457111,,,,
12792,Chris Stevens,https://boxrec.com/en/proboxer/322828,,,,
12793,Aldo Minelli,https://boxrec.com/en/proboxer/11089,,,,
12794,Boise Phillips,https://boxrec.com/en/proboxer/141295,,,,
12795,Juan Carlos Diaz,https://boxrec.com/en/proboxer/293822,,,,
12796,Carl Turner,https://boxrec.com/en/proboxer/244658,,,,
12797,Harrison Pearson,https://boxrec.com/en/proboxer/2029,,,,
12798,Javier Jimenez,https://boxrec.com/en/proboxer/368415,,,,
12799,Jimmy Ray Thompson,https://boxrec.com/en/proboxer/800022,,,,
12800,Dominico,https://boxrec.com/en/proboxer/789583,,,,
12801,Ace Hernandez,https://boxrec.com/en/proboxer/255284,,,,
12802,Frank Campbell,https://boxrec.com/en/proboxer/379695,,,,
12803,Francisco Guijarro,https://boxrec.com/en/proboxer/513855,,,,
12804,Simon Maidment,https://boxrec.com/en/proboxer/50176,,,,
12805,Gustavo Mena,https://boxrec.com/en/proboxer/52163,,,,
12806,Mike Taylor,https://boxrec.com/en/proboxer/1008551,,,,
12807,Raymond Montoya,https://boxrec.com/en/proboxer/920220,,,,
12808,Jonas Ferreira Silva,https://boxrec.com/en/proboxer/439747,,,,
12809,Billy Harper,https://boxrec.com/en/proboxer/95499,,,,
12810,Jose Armando Burgos Rodriguez,https://boxrec.com/en/proboxer/998530,,,,
12811,Johnny Vasquez,https://boxrec.com/en/proboxer/83332,,,,
12812,Zoltan Kacsa,https://boxrec.com/en/proboxer/156029,,,,
12813,Alfredo Rios,https://boxrec.com/en/proboxer/86594,,,,
12814,Saemi Hanagata,https://boxrec.com/en/proboxer/465444,,,,
12815,Robert Jones,https://boxrec.com/en/proboxer/576668,,,,
12816,Pablo Sarmiento,https://boxrec.com/en/proboxer/278575,,,,
12817,Tom Berry,https://boxrec.com/en/proboxer/16056,,,,
12818,Jennifer Hamann,https://boxrec.com/en/proboxer/692509,,,,
12819,Homilio Andrial,https://boxrec.com/en/proboxer/512135,,,,
12820,Steve Damon,https://boxrec.com/en/proboxer/31113,,,,
12821,Noah Schneider,https://boxrec.com/en/proboxer/746179,,,,
12822,Johannes Mokotedi,https://boxrec.com/en/proboxer/221506,,,,
12823,Dick Kirby,https://boxrec.com/en/proboxer/20637,,,,
12824,Gabriel Jaime Vazquez,https://boxrec.com/en/proboxer/1034888,,,,
12825,Tayfun Kurt,https://boxrec.com/en/proboxer/1015253,,,,
12826,David Atui,https://boxrec.com/en/proboxer/140984,,,,
12827,Gary Triano,https://boxrec.com/en/proboxer/7653,,,,
12828,Hee Jae Cho,https://boxrec.com/en/proboxer/360020,,,,
12829,Patricio Bravo,https://boxrec.com/en/proboxer/805607,,,,
12830,Erasto Roque Gonzalez,https://boxrec.com/en/proboxer/531845,,,,
12831,La Amir Laila,https://boxrec.com/en/proboxer/125052,,,,
12832,Navaro,https://boxrec.com/en/proboxer/469702,,,,
12833,Dirk Dzemski,https://boxrec.com/en/proboxer/14325,,,,
12834,Digger Heywood,https://boxrec.com/en/proboxer/31449,,,,
12835,Juan Carlos Loera,https://boxrec.com/en/proboxer/718899,,,,
12836,Jerome Tardivel,https://boxrec.com/en/proboxer/969567,,,,
12837,Giulio Paradisi,https://boxrec.com/en/proboxer/598625,,,,
12838,Cliff Berger,https://boxrec.com/en/proboxer/425569,,,,
12839,Nikita Solonin,https://boxrec.com/en/proboxer/799171,,,,
12840,Jesus Arroyo,https://boxrec.com/en/proboxer/19497,,,,
12841,Jonibek Khotamov,https://boxrec.com/en/proboxer/913886,,,,
12842,Cameron Springer,https://boxrec.com/en/proboxer/662025,,,,
12843,Alfonso Gonzalez,https://boxrec.com/en/proboxer/423000,,,,
12844,Rudy Chavez,https://boxrec.com/en/proboxer/57999,,,,
12845,James Hare,https://boxrec.com/en/proboxer/21502,,,,
12846,Emmanuel Trujillo Ortiz,https://boxrec.com/en/proboxer/1011311,,,,
12847,Ron Evans,https://boxrec.com/en/proboxer/145375,,,,
12848,Edwin Cruz,https://boxrec.com/en/proboxer/38004,,,,
12849,Ushangi Rurua,https://boxrec.com/en/proboxer/387607,,,,
12850,Eva Nemeth,https://boxrec.com/en/proboxer/512769,,,,
12851,Arturo Munoz,https://boxrec.com/en/proboxer/101622,,,,
12852,George Floyd,https://boxrec.com/en/proboxer/702982,,,,
12853,Arogundade Waliu,https://boxrec.com/en/proboxer/632060,,,,
12854,Jeffery Spencer,https://boxrec.com/en/proboxer/624083,,,,
12855,Bruce McIntyre,https://boxrec.com/en/proboxer/33260,,,,
12856,Philippe Monin,https://boxrec.com/en/proboxer/69432,,,,
12857,Eddie Fernandez,https://boxrec.com/en/proboxer/169048,,,,
12858,Joe Blackburn,https://boxrec.com/en/proboxer/303342,,,,
12859,Gregory Bell,https://boxrec.com/en/proboxer/737260,,,,
12860,Jaume Barbara,https://boxrec.com/en/proboxer/298131,,,,
12861,Yukihiro Nakamura,https://boxrec.com/en/proboxer/378966,,,,
12862,Ignacio Fernandez,https://boxrec.com/en/proboxer/10102,,,,
12863,Rafael Iglesias,https://boxrec.com/en/proboxer/197540,,,,
12864,Mike Castro,https://boxrec.com/en/proboxer/46463,,,,
12865,Mario Fuentes,https://boxrec.com/en/proboxer/45897,,,,
12866,Steve Martin,https://boxrec.com/en/proboxer/564901,,,,
12867,George Carter Jr.,https://boxrec.com/en/proboxer/544953,,,,
12868,Joe Cusimano,https://boxrec.com/en/proboxer/224982,,,,
12869,Lorenzo Calderon,https://boxrec.com/en/proboxer/315878,,,,
12870,Lamar Peterson,https://boxrec.com/en/proboxer/10891,,,,
12871,James Schmidt,https://boxrec.com/en/proboxer/621164,,,,
12872,Christopher Glenn,https://boxrec.com/en/proboxer/919701,,,,
12873,Jairo Miranda Flores,https://boxrec.com/en/proboxer/535175,,,,
12874,Brian Williams,https://boxrec.com/en/proboxer/13465,,,,
12875,Gabe Terronez,https://boxrec.com/en/proboxer/11394,,,,
12876,Rosario Zavala,https://boxrec.com/en/proboxer/22353,,,,
12877,Dushyant Shrivastava,https://boxrec.com/en/proboxer/876009,,,,
12878,Romeo Sanchez,https://boxrec.com/en/proboxer/178911,,,,
12879,Peter Galvin,https://boxrec.com/en/proboxer/299612,,,,
12880,Christopher Arnold,https://boxrec.com/en/proboxer/924291,,,,
12881,Tommy Williams,https://boxrec.com/en/proboxer/659284,,,,
12882,Min Jae Kim,https://boxrec.com/en/proboxer/873379,,,,
12883,Sadiku Hammed,https://boxrec.com/en/proboxer/1063757,,,,
12884,Suphisara Konlak,https://boxrec.com/en/proboxer/694464,,,,
12885,Peter Neal,https://boxrec.com/en/proboxer/40826,,,,
12886,Salvatore Manca,https://boxrec.com/en/proboxer/70415,,,,
12887,Danny Machado,https://boxrec.com/en/proboxer/33477,,,,
12888,Ronald Bellamy,https://boxrec.com/en/proboxer/112598,,,,
12889,Johnny Cooper,https://boxrec.com/en/proboxer/113292,,,,
12890,Karen Isabel Garcia,https://boxrec.com/en/proboxer/816190,,,,
12891,Freddie Graham,https://boxrec.com/en/proboxer/218027,,,,
12892,Mariano Hernandez,https://boxrec.com/en/proboxer/869013,,,,
12893,Dave Egan,https://boxrec.com/en/proboxer/612032,,,,
12894,Manuel Sosa,https://boxrec.com/en/proboxer/144456,,,,
12895,Anita Boom,https://boxrec.com/en/proboxer/799158,,,,
12896,Brian Latimer,https://boxrec.com/en/proboxer/333655,,,,
12897,Taz Jones,https://boxrec.com/en/proboxer/141557,,,,
12898,Anthony Pearson,https://boxrec.com/en/proboxer/25204,,,,
12899,Charles James,https://boxrec.com/en/proboxer/92907,,,,
12900,Federico Alejandro Roma,https://boxrec.com/en/proboxer/705415,,,,
12901,Paul Withers,https://boxrec.com/en/proboxer/87258,,,,
12902,Lauro Lopez,https://boxrec.com/en/proboxer/57550,,,,
12903,Walter Jones,https://boxrec.com/en/proboxer/80039,,,,
12904,Guillermo de Jesus Paz,https://boxrec.com/en/proboxer/66150,,,,
12905,Mario Moya,https://boxrec.com/en/proboxer/838371,,,,
12906,Richard Salazar,https://boxrec.com/en/proboxer/4715,,,,
12907,Tony Puleo,https://boxrec.com/en/proboxer/26944,,,,
12908,Young Chippen,https://boxrec.com/en/proboxer/528451,,,,
12909,Ray Moody,https://boxrec.com/en/proboxer/256772,,,,
12910,Pedro Armando Gutierrez,https://boxrec.com/en/proboxer/8181,,,,
12911,Ben Schlater,https://boxrec.com/en/proboxer/764249,,,,
12912,Jesus Diaz,https://boxrec.com/en/proboxer/42863,,,,
12913,Eddie Silva,https://boxrec.com/en/proboxer/88741,,,,
12914,Charley Moore,https://boxrec.com/en/proboxer/304525,,,,
12915,Benny Husick,https://boxrec.com/en/proboxer/97025,,,,
12916,Alfonso Di Russo,https://boxrec.com/en/proboxer/788317,,,,
12917,Marcelo Leiva,https://boxrec.com/en/proboxer/660532,,,,
12918,Billy Roberts,https://boxrec.com/en/proboxer/64115,,,,
12919,Derrick Barnes,https://boxrec.com/en/proboxer/204078,,,,
12920,Olivier Bonine,https://boxrec.com/en/proboxer/194880,,,,
12921,Tonga Kid,https://boxrec.com/en/proboxer/23350,,,,
12922,Nick Coret,https://boxrec.com/en/proboxer/469177,,,,
12923,Ki Joon Gang,https://boxrec.com/en/proboxer/387203,,,,
12924,Alfonso Campos Lopez,https://boxrec.com/en/proboxer/847610,,,,
12925,Chris Howson,https://boxrec.com/en/proboxer/261291,,,,
12926,Jim Ashard,https://boxrec.com/en/proboxer/959,,,,
12927,Shawn Robinson,https://boxrec.com/en/proboxer/16641,,,,
12928,Fred Griffin,https://boxrec.com/en/proboxer/193892,,,,
12929,Sebastian Buitrago,https://boxrec.com/en/proboxer/1029745,,,,
12930,Mark Chambers,https://boxrec.com/en/proboxer/68110,,,,
12931,Richard Marquez,https://boxrec.com/en/proboxer/153101,,,,
12932,Eugene Lopez,https://boxrec.com/en/proboxer/7346,,,,
12933,Orlando Leopardi,https://boxrec.com/en/proboxer/66088,,,,
12934,Wim Sapulete,https://boxrec.com/en/proboxer/108210,,,,
12935,Huey Charlton Young,https://boxrec.com/en/proboxer/309827,,,,
12936,Anthony Patterson,https://boxrec.com/en/proboxer/70097,,,,
12937,Jack Clements,https://boxrec.com/en/proboxer/23066,,,,
12938,Zuri Kannan,https://boxrec.com/en/proboxer/365379,,,,
12939,Allanna Jones,https://boxrec.com/en/proboxer/671350,,,,
12940,Zalde Aroa,https://boxrec.com/en/proboxer/525953,,,,
12941,Nick Clemente,https://boxrec.com/en/proboxer/185381,,,,
12942,Attila Molnar,https://boxrec.com/en/proboxer/72588,,,,
12943,Juan Barros,https://boxrec.com/en/proboxer/57666,,,,
12944,Kalman Vagyoczki,https://boxrec.com/en/proboxer/577764,,,,
12945,Remigiusz Woz,https://boxrec.com/en/proboxer/418630,,,,
12946,Baljit Singh,https://boxrec.com/en/proboxer/899310,,,,
12947,Dave Harmon,https://boxrec.com/en/proboxer/62773,,,,
12948,Jimmy Cordero,https://boxrec.com/en/proboxer/85075,,,,
12949,Jamie Hinds,https://boxrec.com/en/proboxer/88529,,,,
12950,Levi Lee,https://boxrec.com/en/proboxer/428723,,,,
12951,Willie Ray,https://boxrec.com/en/proboxer/203434,,,,
12952,Victor Martinez,https://boxrec.com/en/proboxer/654259,,,,
12953,Jim Willis,https://boxrec.com/en/proboxer/9080,,,,
12954,Buenaventura De Guzman,https://boxrec.com/en/proboxer/176008,,,,
12955,Angelo Bevilacqua,https://boxrec.com/en/proboxer/726458,,,,
12956,Mahmoud Suleiman,https://boxrec.com/en/proboxer/569205,,,,
12957,Dorrell Van Horn,https://boxrec.com/en/proboxer/21427,,,,
12958,Young Troul,https://boxrec.com/en/proboxer/517443,,,,
12959,Ben Crow,https://boxrec.com/en/proboxer/59596,,,,
12960,Manuel James,https://boxrec.com/en/proboxer/261912,,,,
12961,Joey Mack,https://boxrec.com/en/proboxer/57154,,,,
12962,Jeff Crowe,https://boxrec.com/en/proboxer/740216,,,,
12963,Rick Enis,https://boxrec.com/en/proboxer/1962,,,,
12964,Shaniqua Frazier,https://boxrec.com/en/proboxer/1047891,,,,
12965,Joe McLaughlin,https://boxrec.com/en/proboxer/355068,,,,
12966,Oscar Angel Gomez,https://boxrec.com/en/proboxer/4817,,,,
12967,Jaime Sanchez,https://boxrec.com/en/proboxer/61735,,,,
12968,Neville Fivey,https://boxrec.com/en/proboxer/27029,,,,
12969,Sammy Williams,https://boxrec.com/en/proboxer/249188,,,,
12970,Anthony Irons,https://boxrec.com/en/proboxer/390727,,,,
12971,Daniel Romero Garcia,https://boxrec.com/en/proboxer/751474,,,,
12972,Nicolas Martinez,https://boxrec.com/en/proboxer/103389,,,,
12973,Gordon Ferris,https://boxrec.com/en/proboxer/22461,,,,
12974,Don Oliver,https://boxrec.com/en/proboxer/993480,,,,
12975,Joaquin Cordero,https://boxrec.com/en/proboxer/140090,,,,
12976,Raymundo Rodriguez,https://boxrec.com/en/proboxer/158098,,,,
12977,Hector Lopez,https://boxrec.com/en/proboxer/551,,,,
12978,Zoltan Kalocsai,https://boxrec.com/en/proboxer/13357,,,,
12979,Eduard Aslanyan,https://boxrec.com/en/proboxer/543451,,,,
12980,Mussa Msabaha,https://boxrec.com/en/proboxer/864001,,,,
12981,Adrian Armas,https://boxrec.com/en/proboxer/630867,,,,
12982,Raul Huerta,https://boxrec.com/en/proboxer/606722,,,,
12983,Luis Huerta Saenz,https://boxrec.com/en/proboxer/551949,,,,
12984,Daniel Reta,https://boxrec.com/en/proboxer/610152,,,,
12985,Thaun Wright,https://boxrec.com/en/proboxer/1047764,,,,
12986,Taishi Torimoto,https://boxrec.com/en/proboxer/385893,,,,
12987,Cesar Navarro,https://boxrec.com/en/proboxer/793329,,,,
12988,Michael Badato,https://boxrec.com/en/proboxer/756617,,,,
12989,Kevin Quinn,https://boxrec.com/en/proboxer/80957,,,,
12990,Jackson Rodrigo Pinto,https://boxrec.com/en/proboxer/768720,,,,
12991,Buda Chikoko,https://boxrec.com/en/proboxer/1102288,,,,
12992,Selso Bosquez,https://boxrec.com/en/proboxer/295527,,,,
12993,John Ver Espra,https://boxrec.com/en/proboxer/1052645,,,,
12994,Ramiro Rodriguez,https://boxrec.com/en/proboxer/1425,,,,
12995,Abel Valenzuela,https://boxrec.com/en/proboxer/551276,,,,
12996,Geran Vazquez,https://boxrec.com/en/proboxer/605875,,,,
12997,Martin Thompson,https://boxrec.com/en/proboxer/14906,,,,
12998,Fernando Martinez Garcia,https://boxrec.com/en/proboxer/1035418,,,,
12999,Danny Ruby,https://boxrec.com/en/proboxer/278791,,,,
13000,George Nicholls,https://boxrec.com/en/proboxer/389679,,,,
13001,George Manley,https://boxrec.com/en/proboxer/12062,,,,
13002,Ivan Torres,https://boxrec.com/en/proboxer/585394,,,,
13003,Jack Stillwell,https://boxrec.com/en/proboxer/581833,,,,
13004,Mike Pinelli,https://boxrec.com/en/proboxer/190508,,,,
13005,Rocky Young,https://boxrec.com/en/proboxer/91643,,,,
13006,Oscar Torres,https://boxrec.com/en/proboxer/670985,,,,
13007,Terry Kemp,https://boxrec.com/en/proboxer/45182,,,,
13008,Roland Nagy,https://boxrec.com/en/proboxer/719439,,,,
13009,Leo Bartlett,https://boxrec.com/en/proboxer/265945,,,,
13010,Katsuyoshi Takayama,https://boxrec.com/en/proboxer/49187,,,,
13011,Sihle Mthalane,https://boxrec.com/en/proboxer/24603,,,,
13012,Brandon Suarez,https://boxrec.com/en/proboxer/873835,,,,
13013,Alejandra Stefania Garcia Romero,https://boxrec.com/en/proboxer/710022,,,,
13014,Ray Brown,https://boxrec.com/en/proboxer/13851,,,,
13015,Recto Nemais,https://boxrec.com/en/proboxer/247312,,,,
13016,Jim Mitchell,https://boxrec.com/en/proboxer/143646,,,,
13017,Roy Lagrada,https://boxrec.com/en/proboxer/569459,,,,
13018,Rafael Guerrero,https://boxrec.com/en/proboxer/28530,,,,
13019,Tommy Gallagher,https://boxrec.com/en/proboxer/304556,,,,
13020,Gabino Jorge Hernandez,https://boxrec.com/en/proboxer/1039464,,,,
13021,Ricardo Cortes,https://boxrec.com/en/proboxer/113472,,,,
13022,Alejandro Mendez,https://boxrec.com/en/proboxer/349037,,,,
13023,Dennis Franklin,https://boxrec.com/en/proboxer/81954,,,,
13024,Jose Aparico,https://boxrec.com/en/proboxer/9504,,,,
13025,Terry Morris,https://boxrec.com/en/proboxer/828688,,,,
13026,Ruan Rispel,https://boxrec.com/en/proboxer/1038929,,,,
13027,Gary Marshall,https://boxrec.com/en/proboxer/615053,,,,
13028,Jacob George,https://boxrec.com/en/proboxer/1010567,,,,
13029,Mariano Henkel Palacios,https://boxrec.com/en/proboxer/1081376,,,,
13030,Orlando Omar Castro,https://boxrec.com/en/proboxer/5727,,,,
13031,Tony DiBuono,https://boxrec.com/en/proboxer/137909,,,,
13032,Sergio Hernandez Morales,https://boxrec.com/en/proboxer/834201,,,,
13033,Muhammad Ammar Khan,https://boxrec.com/en/proboxer/977445,,,,
13034,Jimmy O'Keefe,https://boxrec.com/en/proboxer/468928,,,,
13035,Frank Monaco,https://boxrec.com/en/proboxer/164909,,,,
13036,Ed Connors,https://boxrec.com/en/proboxer/516750,,,,
13037,Benny Jackson,https://boxrec.com/en/proboxer/382134,,,,
13038,Norman Patterson,https://boxrec.com/en/proboxer/549285,,,,
13039,Grillito Carranza,https://boxrec.com/en/proboxer/152683,,,,
13040,Jim White,https://boxrec.com/en/proboxer/36893,,,,
13041,Jose Villarreal,https://boxrec.com/en/proboxer/758915,,,,
13042,Tony Little,https://boxrec.com/en/proboxer/425394,,,,
13043,Eduardo Vergara,https://boxrec.com/en/proboxer/166579,,,,
13044,Darrell Patterson,https://boxrec.com/en/proboxer/324134,,,,
13045,Naoki Tanaka,https://boxrec.com/en/proboxer/730923,,,,
13046,Francisco Chavarria Ramirez,https://boxrec.com/en/proboxer/1074873,,,,
13047,Young Walcott,https://boxrec.com/en/proboxer/576606,,,,
13048,Rihards Bigis,https://boxrec.com/en/proboxer/602530,,,,
13049,Aleksandar Aleksandrov,https://boxrec.com/en/proboxer/851256,,,,
13050,Kevin Nieves,https://boxrec.com/en/proboxer/617728,,,,
13051,Tahir Whitehead,https://boxrec.com/en/proboxer/147625,,,,
13052,John Curry,https://boxrec.com/en/proboxer/300118,,,,
13053,Terumi Nuki,https://boxrec.com/en/proboxer/648232,,,,
13054,Francisco Parra,https://boxrec.com/en/proboxer/123309,,,,
13055,Rocky Butler,https://boxrec.com/en/proboxer/80895,,,,
13056,Pedro De La Cruz,https://boxrec.com/en/proboxer/8773,,,,
13057,Juan Gonzalez,https://boxrec.com/en/proboxer/444776,,,,
13058,John Cooley,https://boxrec.com/en/proboxer/764313,,,,
13059,James Ruff,https://boxrec.com/en/proboxer/1851,,,,
13060,Patrick Kholi (Kohli),https://boxrec.com/en/proboxer/76405,,,,
13061,Eury Hernandez,https://boxrec.com/en/proboxer/490007,,,,
13062,Mario Crispin Romero,https://boxrec.com/en/proboxer/5325,,,,
13063,Luis Saldana,https://boxrec.com/en/proboxer/802969,,,,
13064,Bryan Grant,https://boxrec.com/en/proboxer/1092,,,,
13065,Ricardo Pinell,https://boxrec.com/en/proboxer/631084,,,,
13066,Manuel Rubio,https://boxrec.com/en/proboxer/597739,,,,
13067,Gene Gresham,https://boxrec.com/en/proboxer/20708,,,,
13068,Oleksii Kukovskyi,https://boxrec.com/en/proboxer/1029016,,,,
13069,Volodymyr Katsuk,https://boxrec.com/en/proboxer/866126,,,,
13070,Jimmy Ringo,https://boxrec.com/en/proboxer/484876,,,,
13071,Jesus Castillo,https://boxrec.com/en/proboxer/716323,,,,
13072,Unathi Mndwana,https://boxrec.com/en/proboxer/544914,,,,
